year,month,day,gender,births,mother_age,father_age
1974,7,3,F,4607,24.50336444540916,33.97785977859779
1974,7,3,M,5086,24.377310263468345,34.51219032638616
1974,7,4,F,3859,24.13215859030837,35.5698367452708
1974,7,4,M,4065,24.273062730627306,35.321771217712175
1974,7,5,F,4383,24.437827971708874,34.6922199406799
1974,7,5,M,4668,24.164738646101114,34.4200942587832
1974,7,6,F,4012,24.148803589232305,34.50722831505484
1974,7,6,M,4273,24.263749122396444,34.85630704423122
1974,7,7,F,3634,24.16483214089158,34.98926802421574
1974,7,7,M,3992,24.12625250501002,36.12274549098196
1974,7,8,F,4515,24.53488372093023,35.21638981173865
1974,7,8,M,4957,24.46035908815816,34.255598144038736
1974,7,9,F,4830,24.543892339544513,34.992339544513456
1974,7,9,M,5030,24.48906560636183,34.53479125248509
1974,7,10,F,4665,24.51918542336549,34.43922829581994
1974,7,10,M,4758,24.371794871794872,33.979823455233294
1974,7,11,F,4472,24.48949016100179,34.53309481216458
1974,7,11,M,4746,24.53961230509903,34.72629582806574
1974,7,12,F,4453,24.372782393891757,34.7772288344936
1974,7,12,M,4830,24.555693581780538,34.84140786749482
1974,7,13,F,4009,24.109753055624843,35.14143177849838
1974,7,13,M,4219,24.324010429011615,36.17587105949277
1974,7,14,F,3712,24.15759698275862,34.25323275862069
1974,7,14,M,3893,24.21191882866684,35.27716414076548
1974,7,15,F,4511,24.46752383063622,34.99246286854356
1974,7,15,M,4756,24.34798149705635,35.43460891505467
1974,7,16,F,4737,24.510660755752586,35.045598480050664
1974,7,16,M,4960,24.452217741935485,34.24717741935484
1974,7,17,F,4686,24.46862996158771,35.056338028169016
1974,7,17,M,4733,24.323896049017538,33.86625818719628
1974,7,18,F,4416,24.543251811594203,34.66734601449275
1974,7,18,M,4706,24.408839779005525,34.36251593710157
1974,7,19,F,4698,24.386547467007237,34.258194976585784
1974,7,19,M,4825,24.397098445595855,34.06984455958549
1974,7,20,F,4113,24.053975200583515,35.07610017019207
1974,7,20,M,4358,24.24598439651216,35.33157411656723
1974,7,21,F,3693,24.183319794205254,35.45383157324668
1974,7,21,M,3740,23.875401069518716,34.99786096256685
1974,7,22,F,4543,24.4158045344486,34.16905128769535
1974,7,22,M,4771,24.438482498428,34.841542653531754
1974,7,23,F,4909,24.487268282745976,34.70462415970666
1974,7,23,M,5201,24.492789848106135,35.02730244183811
1974,7,24,F,4533,24.535627619677918,35.334656960070596
1974,7,24,M,4794,24.39904046725073,34.09491030454735
1974,7,25,F,4425,24.340790960451976,34.94757062146893
1974,7,25,M,4838,24.453493178999587,35.13559322033898
1974,7,26,F,4763,24.481839176989293,34.65273986982994
1974,7,26,M,4811,24.357929744335898,35.30492621076699
1974,7,27,F,4139,24.204638801642908,35.39768059917854
1974,7,27,M,4353,24.279347576384104,35.57224902366184
1974,7,28,F,3879,24.17916988914669,35.25779840164991
1974,7,28,M,3993,23.965940395692463,36.00976709241172
1974,7,29,F,4645,24.288912809472553,35.51603875134553
1974,7,29,M,4809,24.30546891245581,34.533998752339365
1974,7,30,F,4768,24.552642617449663,35.2378355704698
1974,7,30,M,5053,24.45062339204433,34.22798337621215
1974,7,31,F,4717,24.41997032011872,34.70977316090735
1974,7,31,M,4874,24.250718096019696,34.70947886745999
1974,7,99,F,9,23.666666666666668,26.11111111111111
1974,7,99,M,6,25.333333333333332,27.0
1974,8,1,F,4787,24.57280133695425,34.75600584917485
1974,8,1,M,4920,24.35508130081301,34.30589430894309
1974,8,2,F,4764,24.57136859781696,34.11796809403862
1974,8,2,M,4872,24.513341543513956,35.11514778325123
1974,8,3,F,4159,24.40586679490262,34.44337581149315
1974,8,3,M,4311,24.260496404546508,34.602412433310135
1974,8,4,F,3906,24.344086021505376,35.26779313876088
1974,8,4,M,3907,24.166112106475556,36.121832608139236
1974,8,5,F,4477,24.33370560643288,35.089345543891
1974,8,5,M,4647,24.344523348396816,34.673337637185284
1974,8,6,F,4774,24.463552576455804,34.74465856723921
1974,8,6,M,5193,24.422491815906028,34.42903909108415
1974,8,7,F,4713,24.347973689794188,35.44812221514959
1974,8,7,M,4903,24.360187640220275,34.09341219661432
1974,8,8,F,4578,24.434687636522497,34.84185233726518
1974,8,8,M,4972,24.3994368463395,34.812952534191474
1974,8,9,F,4732,24.395181741335588,34.976965342349956
1974,8,9,M,4964,24.348509266720388,34.698025785656725
1974,8,10,F,4053,24.1939304219097,35.32025660004935
1974,8,10,M,4378,24.23983554134308,35.147099132023754
1974,8,11,F,3798,24.203791469194314,35.88177988414955
1974,8,11,M,3926,24.191798267957207,36.309475292919004
1974,8,12,F,4718,24.38194150063586,35.07672742687579
1974,8,12,M,4925,24.35228426395939,33.97116751269036
1974,8,13,F,5001,24.494101179764048,34.85642871425715
1974,8,13,M,5212,24.330775134305448,34.637759017651575
1974,8,14,F,4781,24.249947709684168,34.91340723697971
1974,8,14,M,4805,24.510718002081166,33.86971904266389
1974,8,15,F,4769,24.34053260641644,35.01216187880059
1974,8,15,M,5056,24.49940664556962,35.26246044303797
1974,8,16,F,4656,24.478951890034363,35.41494845360825
1974,8,16,M,5179,24.287700328248697,34.95945163158911
1974,8,17,F,4163,24.311313956281527,35.116262310833534
1974,8,17,M,4393,24.541770999317094,35.137036193944915
1974,8,18,F,3965,24.1843631778058,35.65094577553594
1974,8,18,M,4108,23.987585199610518,34.970301850048685
1974,8,19,F,4630,24.310151187904967,34.652267818574515
1974,8,19,M,4952,24.495153473344104,34.73162358642973
1974,8,20,F,4926,24.422858302882663,35.10678034916768
1974,8,20,M,5227,24.602640137746317,34.341878706715136
1974,8,21,F,4654,24.568758057584873,35.71787709497207
1974,8,21,M,5057,24.594819062685385,34.62645837453035
1974,8,22,F,4604,24.22089487402259,35.521503040834055
1974,8,22,M,4731,24.512365250475586,34.98161065313887
1974,8,23,F,4844,24.70995045417011,34.19013212221305
1974,8,23,M,4951,24.172086447182387,34.3912340941224
1974,8,24,F,4139,24.31746798743658,35.025610050736894
1974,8,24,M,4347,24.239245456636763,34.89648033126294
1974,8,25,F,3793,24.0819931452676,35.283153176904825
1974,8,25,M,4061,24.10760896330953,35.047525240088646
1974,8,26,F,4607,24.55068374213154,35.38007380073801
1974,8,26,M,4949,24.442513639119014,34.376641745807234
1974,8,27,F,4856,24.410214168039538,34.22302306425041
1974,8,27,M,5219,24.425177237018588,34.85974324583253
1974,8,28,F,4689,24.429089358072083,35.20644060567285
1974,8,28,M,4910,24.239714867617106,35.064154786150716
1974,8,29,F,4597,24.438981944746573,34.37154666086578
1974,8,29,M,4947,24.4020618556701,34.44936325045482
1974,8,30,F,4726,24.255607278882778,34.31485399915362
1974,8,30,M,5054,24.478037198258804,34.86723387415908
1974,8,31,F,4190,24.38568019093079,35.45894988066826
1974,8,31,M,4347,24.236945019553715,35.768115942028984
1974,8,99,F,4,26.5,29.0
1974,8,99,M,10,19.8,41.0
1974,9,1,F,3912,24.12116564417178,35.88036809815951
1974,9,1,M,3997,24.192894671003252,35.30973229922442
1974,9,2,F,3865,24.075808538163002,35.83518758085382
1974,9,2,M,4104,24.11159844054581,34.880116959064324
1974,9,3,F,4805,24.45598335067638,35.061602497398546
1974,9,3,M,4666,24.30968709815688,34.37698242606086
1974,9,4,F,4955,24.5146316851665,34.964076690211904
1974,9,4,M,5025,24.527562189054727,35.01432835820896
1974,9,5,F,4700,24.55127659574468,35.18617021276596
1974,9,5,M,4881,24.662159393566892,34.35771358328211
1974,9,6,F,4654,24.407176622260423,34.53351955307262
1974,9,6,M,5073,24.309087325054207,34.73585649517051
1974,9,7,F,4140,24.277536231884056,34.92850241545894
1974,9,7,M,4410,24.217006802721087,35.285714285714285
1974,9,8,F,3865,24.246571798188874,35.567399741267785
1974,9,8,M,4024,24.112077534791254,34.79771371769384
1974,9,9,F,4710,24.400849256900212,34.999575371549895
1974,9,9,M,5086,24.583169484860402,34.7589461266221
1974,9,10,F,4897,24.333265264447622,35.07984480294058
1974,9,10,M,5177,24.621209194514197,34.48097353679737
1974,9,11,F,4720,24.51122881355932,35.49046610169491
1974,9,11,M,5077,24.497734882804806,34.62399054559779
1974,9,12,F,4829,24.527438393042036,34.96231103748188
1974,9,12,M,5003,24.48490905456726,34.82430541674995
1974,9,13,F,4794,24.43116395494368,34.547142261159784
1974,9,13,M,5074,24.360859282617266,35.57134410721324
1974,9,14,F,4268,24.28303655107779,34.609653233364575
1974,9,14,M,4601,24.483807867854814,34.52488589437079
1974,9,15,F,4085,24.39094247246022,36.128029375764996
1974,9,15,M,4181,24.335565654149725,34.985171011719686
1974,9,16,F,4818,24.462017434620176,34.63096720630967
1974,9,16,M,5232,24.442851681957187,34.8006498470948
1974,9,17,F,5040,24.58809523809524,35.24523809523809
1974,9,17,M,5235,24.502578796561604,34.501050620821395
1974,9,18,F,4906,24.487973909498574,34.599470036689766
1974,9,18,M,5127,24.34113516676419,34.1016188804369
1974,9,19,F,4906,24.43681206685691,34.82959641255606
1974,9,19,M,5076,24.423167848699762,33.952915681639084
1974,9,20,F,4981,24.508733186107207,35.15378438064646
1974,9,20,M,5343,24.532659554557366,34.096574957888826
1974,9,21,F,4339,24.37013136667435,35.14819082737958
1974,9,21,M,4665,24.41843515541265,35.20578778135048
1974,9,22,F,4236,24.163125590179416,35.947592067988666
1974,9,22,M,4386,24.155038759689923,34.93160054719562
1974,9,23,F,4912,24.582654723127035,34.94157166123779
1974,9,23,M,5225,24.520765550239233,34.410526315789475
1974,9,24,F,5156,24.432311869666407,34.41311093871218
1974,9,24,M,5219,24.489940601647824,34.508718145238554
1974,9,25,F,4839,24.573258937797064,34.75656127299029
1974,9,25,M,5204,24.41218293620292,33.81187548039969
1974,9,26,F,4907,24.27572855104952,34.897085795801914
1974,9,26,M,5222,24.496361547299884,34.37763309076982
1974,9,27,F,5093,24.287453367366975,35.19811505988612
1974,9,27,M,5195,24.515303176130896,34.7563041385948
1974,9,28,F,4512,24.352393617021278,34.218528368794324
1974,9,28,M,4731,24.404777002747835,34.37455083491862
1974,9,29,F,4229,24.343343580042564,34.571056987467486
1974,9,29,M,4356,24.256427915518824,34.984389348025715
1974,9,30,F,4754,24.53723180479596,34.38725283971392
1974,9,30,M,5221,24.598735874353572,34.87397050373492
1974,9,31,F,3,24.333333333333332,36.666666666666664
1974,9,31,M,7,25.571428571428573,52.714285714285715
1974,9,99,F,12,23.0,27.0
1974,9,99,M,14,21.714285714285715,23.857142857142858
1974,10,1,F,4844,24.402559867877788,34.37881915772089
1974,10,1,M,5420,24.77749077490775,34.26051660516605
1974,10,2,F,4803,24.550489277534876,34.7576514678326
1974,10,2,M,5092,24.581696779261588,33.43146111547526
1974,10,3,F,4726,24.624629707998306,34.39102835378756
1974,10,3,M,5041,24.617932949811546,34.44078555842095
1974,10,4,F,4809,24.489498856311084,34.91640673736744
1974,10,4,M,5033,24.48281343135307,34.263461156367974
1974,10,5,F,4206,24.540180694246313,35.408226343319065
1974,10,5,M,4487,24.5195007800312,34.636951192333406
1974,10,6,F,3914,24.35053653551354,35.371486969851816
1974,10,6,M,4178,24.15892771661082,34.618477740545714
1974,10,7,F,4807,24.464738922404827,34.670896609111715
1974,10,7,M,4949,24.48130935542534,34.3469387755102
1974,10,8,F,4770,24.68679245283019,34.61090146750524
1974,10,8,M,5038,24.564509726081777,33.726677252878126
1974,10,9,F,4672,24.552654109589042,35.08882705479452
1974,10,9,M,4833,24.5563831988413,34.20380715911442
1974,10,10,F,4697,24.60655737704918,34.54119650840963
1974,10,10,M,4998,24.465986394557824,34.37214885954382
1974,10,11,F,4660,24.58283261802575,34.60772532188841
1974,10,11,M,5057,24.65612022938501,34.038758157010086
1974,10,12,F,4102,24.483422720624088,34.826669917113605
1974,10,12,M,4233,24.51594613749114,34.23198677061186
1974,10,13,F,3747,24.319455564451562,34.53482786228983
1974,10,13,M,4020,24.31442786069652,35.43830845771144
1974,10,14,F,4512,24.58421985815603,34.83887411347518
1974,10,14,M,4693,24.55380353718304,34.713829107180906
1974,10,15,F,4620,24.542857142857144,33.96255411255411
1974,10,15,M,4952,24.580977382875606,34.90387722132472
1974,10,16,F,4426,24.659511974694983,34.08834161771351
1974,10,16,M,4785,24.320167189132707,33.85872518286311
1974,10,17,F,4507,24.600177501664078,33.61193698690925
1974,10,17,M,4804,24.529350541215653,35.15341382181516
1974,10,18,F,4606,24.51671732522796,34.22818063395571
1974,10,18,M,4847,24.575201155353827,34.84155147513926
1974,10,19,F,3956,24.356420626895854,34.77982810920121
1974,10,19,M,4230,24.336406619385343,34.55697399527187
1974,10,20,F,3684,24.01981541802389,35.56677524429968
1974,10,20,M,3788,24.25026399155227,35.440601900739175
1974,10,21,F,4386,24.397400820793433,35.13246694026448
1974,10,21,M,4627,24.601037389237085,34.26626323751891
1974,10,22,F,4559,24.546172406229438,34.95349857424874
1974,10,22,M,4768,24.477768456375838,34.80327181208054
1974,10,23,F,4368,24.538690476190474,35.38324175824176
1974,10,23,M,4597,24.50532956275832,33.94365890798347
1974,10,24,F,4285,24.589498249708285,33.88168028004667
1974,10,24,M,4507,24.55247392944309,34.260927446194806
1974,10,25,F,4425,24.52768361581921,34.3064406779661
1974,10,25,M,4774,24.709467951403436,34.646627565982406
1974,10,26,F,4008,24.265469061876246,34.8502994011976
1974,10,26,M,4266,24.671823722456633,35.19995311767464
1974,10,27,F,3855,24.132036316472114,35.35616083009079
1974,10,27,M,4025,24.28049689440994,35.24621118012422
1974,10,28,F,4225,24.442366863905324,34.928757396449704
1974,10,28,M,4649,24.605076360507635,34.62594106259411
1974,10,29,F,4444,24.58213321332133,34.51305130513051
1974,10,29,M,4911,24.607615556913053,34.29627367135003
1974,10,30,F,4496,24.67949288256228,34.84497330960854
1974,10,30,M,4631,24.56791189807817,34.6670265601382
1974,10,31,F,4326,24.522422561257514,34.75866851595007
1974,10,31,M,4587,24.53717026378897,34.81730978853281
1974,10,99,F,10,25.6,32.4
1974,10,99,M,22,25.727272727272727,46.27272727272727
1974,11,1,F,4415,24.59682899207248,34.43691959229898
1974,11,1,M,4783,24.514948776918253,34.58415220572862
1974,11,2,F,4037,24.31855338122368,35.13599207332177
1974,11,2,M,4018,24.430064708810352,34.11199601791936
1974,11,3,F,3641,24.448228508651468,35.631419939577036
1974,11,3,M,3926,24.313805399898115,34.50152827305145
1974,11,4,F,4349,24.628650264428604,33.90227638537595
1974,11,4,M,4625,24.53708108108108,34.88540540540541
1974,11,5,F,4633,24.829268292682926,33.4709691344701
1974,11,5,M,4867,24.493322375179783,34.20156153688104
1974,11,6,F,4347,24.631009891879458,34.701633310328965
1974,11,6,M,4704,24.61437074829932,35.00701530612245
1974,11,7,F,4348,24.571527138914444,34.623045078196874
1974,11,7,M,4471,24.648177141579065,34.947439051666294
1974,11,8,F,4373,24.360164646695633,34.7445689458038
1974,11,8,M,4602,24.571707953063886,34.24880486744893
1974,11,9,F,3795,24.487483530961793,35.709354413702236
1974,11,9,M,4011,24.291448516579408,34.83744702069309
1974,11,10,F,3702,24.330091842247434,35.29200432198812
1974,11,10,M,3817,24.294210112653918,35.742991878438566
1974,11,11,F,4515,24.648504983388705,35.52580287929125
1974,11,11,M,4708,24.593245539507222,34.44519966015293
1974,11,12,F,4488,24.494429590017827,33.95343137254902
1974,11,12,M,4786,24.513581278729628,34.616590054325115
1974,11,13,F,4500,24.474444444444444,34.40866666666667
1974,11,13,M,4413,24.588715159755267,34.48402447314752
1974,11,14,F,4545,24.457205720572055,34.8963696369637
1974,11,14,M,4516,24.603631532329494,34.44862710363153
1974,11,15,F,4506,24.598757212605413,34.94185530403906
1974,11,15,M,4735,24.518268215417105,34.0544878563886
1974,11,16,F,3803,24.422561135945305,35.02419142782014
1974,11,16,M,4001,24.473881529617596,34.30792301924519
1974,11,17,F,3618,24.256771697070203,35.1473189607518
1974,11,17,M,3853,24.488710096029067,35.03010641058915
1974,11,18,F,4436,24.631650135256987,34.92966636609558
1974,11,18,M,4781,24.51056264379837,34.20518719933068
1974,11,19,F,4489,24.282913789262643,34.46513700155937
1974,11,19,M,4938,24.72154718509518,34.89003645200486
1974,11,20,F,4528,24.49072438162544,34.82840106007067
1974,11,20,M,4706,24.533361665958353,34.78134296642584
1974,11,21,F,4478,24.35238945958017,35.00089325591782
1974,11,21,M,4557,24.574939653280666,34.57208689927584
1974,11,22,F,4420,24.429638009049775,34.89343891402715
1974,11,22,M,4656,24.572594501718214,35.03780068728523
1974,11,23,F,4022,24.223520636499256,35.57036300348086
1974,11,23,M,4081,24.329576084293066,35.5520705709385
1974,11,24,F,3640,24.383516483516484,34.49752747252747
1974,11,24,M,3905,24.102432778489117,35.07708066581306
1974,11,25,F,4261,24.559258390049283,34.77962919502464
1974,11,25,M,4577,24.509504041948876,34.72711383001966
1974,11,26,F,4557,24.500329163923634,35.025235900811936
1974,11,26,M,4931,24.424051916446967,34.41837355505982
1974,11,27,F,4360,24.738073394495412,35.0302752293578
1974,11,27,M,4687,24.449327928312353,34.132067420524855
1974,11,28,F,3546,23.951776649746193,35.34997179921038
1974,11,28,M,3748,24.08724653148346,35.23132337246531
1974,11,29,F,4101,24.569617166544745,35.72201901975128
1974,11,29,M,4323,24.40966921119593,35.38676844783715
1974,11,30,F,3751,24.25006664889363,35.349240202612634
1974,11,30,M,3976,24.353621730382294,35.922032193158955
1974,11,31,F,4,30.0,63.0
1974,11,31,M,2,22.0,29.0
1974,11,99,F,10,25.8,43.6
1974,11,99,M,10,23.2,41.0
1974,12,1,F,3693,24.48388843758462,35.32629298673165
1974,12,1,M,3876,24.16357069143447,34.89938080495356
1974,12,2,F,4470,24.365548098434004,35.56711409395973
1974,12,2,M,4789,24.563165587805386,34.369388181248695
1974,12,3,F,4641,24.530920060331827,34.782805429864254
1974,12,3,M,4898,24.668436096365863,34.610453246222946
1974,12,4,F,4457,24.638321741081445,35.017724927081
1974,12,4,M,4615,24.533694474539544,34.797183098591546
1974,12,5,F,4236,24.444287063267232,34.87204910292729
1974,12,5,M,4699,24.486486486486488,34.80293679506278
1974,12,6,F,4473,24.606528057232282,35.76302257992399
1974,12,6,M,4570,24.4218818380744,34.659737417943106
1974,12,7,F,3941,24.5229637147932,34.833291042882514
1974,12,7,M,4028,24.576216484607745,35.225670307845085
1974,12,8,F,3805,24.1311432325887,35.11274638633377
1974,12,8,M,3863,24.08257830701527,35.97903184053844
1974,12,9,F,4323,24.47143187601203,35.45107564191534
1974,12,9,M,4647,24.357865289434045,35.59629868732516
1974,12,10,F,4512,24.40558510638298,35.42553191489362
1974,12,10,M,4700,24.554893617021275,33.64617021276596
1974,12,11,F,4451,24.573354302403953,34.68299258593574
1974,12,11,M,4592,24.465592334494772,35.05335365853659
1974,12,12,F,4297,24.410053525715615,34.54642774028392
1974,12,12,M,4748,24.42923336141533,35.049705139005894
1974,12,13,F,4333,24.59358412185553,35.17239787675975
1974,12,13,M,4418,24.388863739248528,34.4517881394296
1974,12,14,F,3866,24.46430419037765,35.324883600620794
1974,12,14,M,3979,24.377481779341544,34.750942447851216
1974,12,15,F,3643,24.319516881690912,34.82761460334889
1974,12,15,M,3862,24.117555670636975,35.82211289487312
1974,12,16,F,4519,24.54967913255145,34.346094268643505
1974,12,16,M,4669,24.546583850931675,35.66181195116727
1974,12,17,F,4733,24.706739911261355,34.487851257130785
1974,12,17,M,4907,24.668025270022415,34.9885877318117
1974,12,18,F,4664,24.62778730703259,34.733061749571185
1974,12,18,M,4739,24.535345009495675,34.228529225575016
1974,12,19,F,4495,24.685205784204673,34.86473859844271
1974,12,19,M,4849,24.489585481542587,35.009692720148486
1974,12,20,F,4632,24.46286701208981,35.31757340241796
1974,12,20,M,4821,24.53287699647376,34.736569176519396
1974,12,21,F,3884,24.432801235839342,35.00695159629248
1974,12,21,M,3956,24.09732052578362,35.47396359959555
1974,12,22,F,3558,24.096683530073076,37.113265879707704
1974,12,22,M,3519,24.336743393009378,35.650753054845126
1974,12,23,F,3978,24.420563097033686,35.376068376068375
1974,12,23,M,4108,24.236854917234663,35.450584225900684
1974,12,24,F,3604,24.178690344062154,36.30216426193119
1974,12,24,M,3934,24.228774783934927,35.661921708185055
1974,12,25,F,3381,24.362614611061815,35.940550133096714
1974,12,25,M,3439,23.992439662692643,36.53096830473975
1974,12,26,F,4078,24.523540951446787,34.25502697400687
1974,12,26,M,4385,24.731128848346636,34.871835803876856
1974,12,27,F,4755,24.732912723449,34.4273396424816
1974,12,27,M,4848,24.77970297029703,34.56353135313531
1974,12,28,F,4003,24.490382213339995,34.98675993005246
1974,12,28,M,4221,24.555318644870884,34.87633262260128
1974,12,29,F,3668,24.113140676117776,35.52753544165758
1974,12,29,M,3715,24.17900403768506,35.70121130551817
1974,12,30,F,4580,24.581659388646287,35.37052401746725
1974,12,30,M,5061,24.622801817822566,34.720213396561945
1974,12,31,F,4817,24.785758771019307,34.407722648951626
1974,12,31,M,4820,24.504771784232364,34.75684647302904
1974,12,99,F,8,21.75,23.0
1974,12,99,M,22,21.0,27.0
1975,1,1,F,3469,23.78697030844624,37.40386278466417
1975,1,1,M,3559,23.871593144141613,35.374543411070526
1975,1,2,F,3928,24.233197556008147,35.343431771894096
1975,1,2,M,3945,24.14550063371356,36.3404309252218
1975,1,3,F,4107,24.287314341368397,35.47114682249818
1975,1,3,M,4318,24.384900416859658,35.43307086614173
1975,1,4,F,3722,24.250671681891458,35.2990327780763
1975,1,4,M,3948,24.171985815602838,35.46099290780142
1975,1,5,F,3529,24.190138849532445,36.71408330971947
1975,1,5,M,3721,24.219564633163127,36.22735823703306
1975,1,6,F,4040,24.33316831683168,35.60990099009901
1975,1,6,M,4386,24.338805289557683,35.51755585955313
1975,1,7,F,4166,24.42198751800288,35.49663946231397
1975,1,7,M,4626,24.460440985732813,34.54280155642024
1975,1,8,F,4060,24.466995073891624,35.99211822660099
1975,1,8,M,4356,24.406106519742885,35.81749311294766
1975,1,9,F,4122,24.398835516739446,35.047792333818535
1975,1,9,M,4339,24.38465084120765,35.02719520626872
1975,1,10,F,4271,24.524935612268788,35.909857176305316
1975,1,10,M,4581,24.394018773193626,35.663828858327875
1975,1,11,F,3782,24.350343733474354,34.75171866737176
1975,1,11,M,4146,24.3159671972986,35.57694163048722
1975,1,12,F,3571,24.25595071408569,36.17390086810417
1975,1,12,M,3669,24.015808122104115,35.674025620059965
1975,1,13,F,4140,24.458695652173912,35.93888888888889
1975,1,13,M,4479,24.47309667336459,34.48827863362358
1975,1,14,F,4446,24.475933423301843,34.7838506522717
1975,1,14,M,4742,24.433361450864613,35.885702235343736
1975,1,15,F,4297,24.499650919245987,35.19292529671864
1975,1,15,M,4596,24.43994778067885,36.077023498694516
1975,1,16,F,4229,24.41806573658075,35.041380941120835
1975,1,16,M,4407,24.38756523712276,35.89788972089857
1975,1,17,F,4417,24.605388272583202,35.361557618292956
1975,1,17,M,4595,24.503590859630034,35.94755168661589
1975,1,18,F,3716,24.443218514531754,36.164155005382135
1975,1,18,M,4160,24.24158653846154,35.886057692307695
1975,1,19,F,3701,24.152391245609294,36.40880843015401
1975,1,19,M,3747,24.020549773151856,36.015479049906595
1975,1,20,F,4384,24.45757299270073,35.73334854014598
1975,1,20,M,4518,24.312306330234616,35.871403275785745
1975,1,21,F,4470,24.416331096196867,35.1841163310962
1975,1,21,M,4632,24.41472366148532,35.48272884283247
1975,1,22,F,4101,24.446232626188735,35.617898073640575
1975,1,22,M,4457,24.466457258245455,35.6641238501234
1975,1,23,F,4233,24.694779116465863,36.39948027403732
1975,1,23,M,4514,24.4696499778467,34.69672131147541
1975,1,24,F,4291,24.532509904451178,36.0121183873223
1975,1,24,M,4480,24.484151785714285,35.36674107142857
1975,1,25,F,3923,24.40734132041805,35.24573030843742
1975,1,25,M,4154,24.38083774675012,35.685122773230624
1975,1,26,F,3695,24.170500676589988,35.49553450608931
1975,1,26,M,4013,24.146772987789685,35.33889857961625
1975,1,27,F,4332,24.4106648199446,35.75969529085872
1975,1,27,M,4451,24.549764097955517,35.62120871714222
1975,1,28,F,4534,24.48213498014998,35.235112483458316
1975,1,28,M,4615,24.221018418201517,34.62903575297941
1975,1,29,F,4436,24.518710550045085,35.62871956717764
1975,1,29,M,4464,24.447580645161292,35.19959677419355
1975,1,30,F,4161,24.497236241288153,34.83994232155732
1975,1,30,M,4456,24.528276481149014,35.39968581687612
1975,1,31,F,4163,24.384338217631516,35.82536632236368
1975,1,31,M,4514,24.48848028356225,34.934204696499776
1975,1,99,F,4,34.5,35.0
1975,1,99,M,4,27.5,34.5
1975,2,1,F,3735,24.29558232931727,35.334404283801874
1975,2,1,M,3964,24.21266397578204,36.294904137235115
1975,2,2,F,3542,24.39073969508752,35.54404291360813
1975,2,2,M,3774,24.03656597774245,37.02729199788023
1975,2,3,F,4337,24.578279916993313,35.39197602029052
1975,2,3,M,4544,24.265625,35.091769366197184
1975,2,4,F,4552,24.565465729349736,35.74670474516696
1975,2,4,M,4541,24.40850033032372,35.28606033913235
1975,2,5,F,4358,24.446535107847637,35.25791647544745
1975,2,5,M,4471,24.443301274882575,36.012972489375976
1975,2,6,F,4017,24.436893203883496,35.69106298232512
1975,2,6,M,4408,24.640426497277677,35.002722323049
1975,2,7,F,4371,24.289636238846946,35.358270418668496
1975,2,7,M,4598,24.440408873423227,34.912353197042194
1975,2,8,F,3816,24.197589098532493,36.130503144654085
1975,2,8,M,4036,24.41526263627354,35.340188305252724
1975,2,9,F,3652,24.272179627601314,35.714129244249726
1975,2,9,M,3912,24.161298568507156,35.75843558282209
1975,2,10,F,4293,24.426974143955277,35.870020964360585
1975,2,10,M,4440,24.39707207207207,35.480405405405406
1975,2,11,F,4473,24.5937849318131,34.488039347194274
1975,2,11,M,4653,24.36643026004728,35.309262841177734
1975,2,12,F,4364,24.404216315307057,35.16704857928506
1975,2,12,M,4584,24.399214659685864,35.47971204188482
1975,2,13,F,4207,24.421678155455194,35.45115284050392
1975,2,13,M,4555,24.50998902305159,34.9576289791438
1975,2,14,F,4583,24.656120445123282,35.36919048658084
1975,2,14,M,4636,24.68809318377912,35.404874892148406
1975,2,15,F,3824,24.436192468619247,36.05883891213389
1975,2,15,M,4173,24.40378624490774,35.519769949676494
1975,2,16,F,3748,24.125667022411953,35.97892209178229
1975,2,16,M,3797,24.075585988938634,35.679220437187254
1975,2,17,F,4119,24.497450837581937,34.73828599174557
1975,2,17,M,4254,24.520921485660555,34.546074283027735
1975,2,18,F,4399,24.397135712661967,35.34280518299614
1975,2,18,M,4833,24.475687978481275,34.749224084419616
1975,2,19,F,4217,24.41000711406213,35.0837087977235
1975,2,19,M,4579,24.417558418868747,35.84079493339157
1975,2,20,F,4374,24.404206675811615,35.73296753543667
1975,2,20,M,4610,24.54338394793926,35.845770065075925
1975,2,21,F,4472,24.467352415026834,35.31730769230769
1975,2,21,M,4447,24.58129075781426,35.08140319316393
1975,2,22,F,3860,24.43341968911917,36.571502590673575
1975,2,22,M,4057,24.248705940350014,34.988415085038206
1975,2,23,F,3495,24.171959942775395,35.64892703862661
1975,2,23,M,3782,24.215494447382337,35.466684294024326
1975,2,24,F,4288,24.323227611940297,35.05223880597015
1975,2,24,M,4566,24.3491020586947,34.77748576434516
1975,2,25,F,4433,24.579742837807355,35.95375592149786
1975,2,25,M,4717,24.468942124231503,35.82743269026924
1975,2,26,F,4295,24.50826542491269,35.84866123399301
1975,2,26,M,4525,24.446187845303868,34.31889502762431
1975,2,27,F,4071,24.540653402112504,34.264554163596166
1975,2,27,M,4470,24.334451901565995,35.113870246085014
1975,2,28,F,4418,24.604572204617472,35.59913988229968
1975,2,28,M,4556,24.80004389815628,35.90496049165935
1975,2,29,F,3,20.333333333333332,21.0
1975,2,29,M,4,25.0,65.5
1975,2,31,F,1,19.0,21.0
1975,2,99,F,6,26.666666666666668,53.333333333333336
